Land;Partner;Variable;Einheit;Jahr;Wert;Quelle
AUS;MLT;Total Imports;Bln. Us-$;2006;0.011243016;UN Comtrade Database
AUS;MLT;Total Imports;Bln. Us-$;2007;0.012810895;UN Comtrade Database
AUS;MLT;Total Imports;Bln. Us-$;2008;0.01268232;UN Comtrade Database
AUS;MLT;Total Imports;Bln. Us-$;2009;0.011522446;UN Comtrade Database
AUS;MLT;Total Imports;Bln. Us-$;2010;0.014462466;UN Comtrade Database
AUS;MLT;Total Imports;Bln. Us-$;2011;0.011571305;UN Comtrade Database
AUS;MLT;Total Imports;Bln. Us-$;2012;0.012378961;UN Comtrade Database
AUS;NLD;Total Imports;Bln. Us-$;2000;0.555952414;UN Comtrade Database
AUS;NLD;Total Imports;Bln. Us-$;2001;0.525473128;UN Comtrade Database
AUS;NLD;Total Imports;Bln. Us-$;2002;0.650695873;UN Comtrade Database
AUS;NLD;Total Imports;Bln. Us-$;2003;0.787252369;UN Comtrade Database
AUS;NLD;Total Imports;Bln. Us-$;2004;0.922951305;UN Comtrade Database
AUS;NLD;Total Imports;Bln. Us-$;2005;0.97484837;UN Comtrade Database
AUS;NLD;Total Imports;Bln. Us-$;2006;1.05441022;UN Comtrade Database
AUS;NLD;Total Imports;Bln. Us-$;2007;1.208246729;UN Comtrade Database
AUS;NLD;Total Imports;Bln. Us-$;2008;1.544881381;UN Comtrade Database
AUS;NLD;Total Imports;Bln. Us-$;2009;1.208731058;UN Comtrade Database
AUS;NLD;Total Imports;Bln. Us-$;2010;1.171295478;UN Comtrade Database
AUS;NLD;Total Imports;Bln. Us-$;2011;1.570507787;UN Comtrade Database
AUS;NLD;Total Imports;Bln. Us-$;2012;1.999158427;UN Comtrade Database
AUS;NOR;Total Imports;Bln. Us-$;2000;0.080435077;UN Comtrade Database
AUS;NOR;Total Imports;Bln. Us-$;2001;0.116492435;UN Comtrade Database
AUS;NOR;Total Imports;Bln. Us-$;2002;0.132452192;UN Comtrade Database
AUS;NOR;Total Imports;Bln. Us-$;2003;0.13701559;UN Comtrade Database
AUS;NOR;Total Imports;Bln. Us-$;2004;0.160724912;UN Comtrade Database
AUS;NOR;Total Imports;Bln. Us-$;2005;0.210974157;UN Comtrade Database
AUS;NOR;Total Imports;Bln. Us-$;2006;0.164384945;UN Comtrade Database
AUS;NOR;Total Imports;Bln. Us-$;2007;0.339032179;UN Comtrade Database
AUS;NOR;Total Imports;Bln. Us-$;2008;0.376783425;UN Comtrade Database
AUS;NOR;Total Imports;Bln. Us-$;2009;0.322413606;UN Comtrade Database
AUS;NOR;Total Imports;Bln. Us-$;2010;0.361919104;UN Comtrade Database
AUS;NOR;Total Imports;Bln. Us-$;2011;0.520066801;UN Comtrade Database
AUS;NOR;Total Imports;Bln. Us-$;2012;0.29603116;UN Comtrade Database
AUS;NZL;Total Imports;Bln. Us-$;2000;2.59952805;UN Comtrade Database
AUS;NZL;Total Imports;Bln. Us-$;2001;2.452027576;UN Comtrade Database
AUS;NZL;Total Imports;Bln. Us-$;2002;2.655712195;UN Comtrade Database
AUS;NZL;Total Imports;Bln. Us-$;2003;3.265198714;UN Comtrade Database
AUS;NZL;Total Imports;Bln. Us-$;2004;3.819562264;UN Comtrade Database
AUS;NZL;Total Imports;Bln. Us-$;2005;4.125695221;UN Comtrade Database
AUS;NZL;Total Imports;Bln. Us-$;2006;4.144869734;UN Comtrade Database
AUS;NZL;Total Imports;Bln. Us-$;2007;5.186837462;UN Comtrade Database
AUS;NZL;Total Imports;Bln. Us-$;2008;6.447128908;UN Comtrade Database
AUS;NZL;Total Imports;Bln. Us-$;2009;5.200515782;UN Comtrade Database
AUS;NZL;Total Imports;Bln. Us-$;2010;6.469129103;UN Comtrade Database
AUS;NZL;Total Imports;Bln. Us-$;2011;7.829936653;UN Comtrade Database
AUS;NZL;Total Imports;Bln. Us-$;2012;7.528440984;UN Comtrade Database
AUS;POL;Total Imports;Bln. Us-$;2000;0.020230976;UN Comtrade Database
AUS;POL;Total Imports;Bln. Us-$;2001;0.024376821;UN Comtrade Database
AUS;POL;Total Imports;Bln. Us-$;2002;0.047534849;UN Comtrade Database
AUS;POL;Total Imports;Bln. Us-$;2003;0.064535786;UN Comtrade Database
AUS;POL;Total Imports;Bln. Us-$;2004;0.150112268;UN Comtrade Database
AUS;POL;Total Imports;Bln. Us-$;2005;0.259594811;UN Comtrade Database
AUS;POL;Total Imports;Bln. Us-$;2006;0.146625475;UN Comtrade Database
AUS;POL;Total Imports;Bln. Us-$;2007;0.241469891;UN Comtrade Database
AUS;POL;Total Imports;Bln. Us-$;2008;0.317323445;UN Comtrade Database
AUS;POL;Total Imports;Bln. Us-$;2009;0.292810128;UN Comtrade Database
AUS;POL;Total Imports;Bln. Us-$;2010;0.284546105;UN Comtrade Database
AUS;POL;Total Imports;Bln. Us-$;2011;0.394995714;UN Comtrade Database
AUS;POL;Total Imports;Bln. Us-$;2012;0.526735241;UN Comtrade Database
AUS;PRT;Total Imports;Bln. Us-$;2000;0.099563973;UN Comtrade Database
AUS;PRT;Total Imports;Bln. Us-$;2001;0.089167234;UN Comtrade Database
AUS;PRT;Total Imports;Bln. Us-$;2002;0.119331763;UN Comtrade Database
AUS;PRT;Total Imports;Bln. Us-$;2003;0.130586205;UN Comtrade Database
AUS;PRT;Total Imports;Bln. Us-$;2004;0.135351634;UN Comtrade Database
AUS;PRT;Total Imports;Bln. Us-$;2005;0.123924719;UN Comtrade Database
AUS;PRT;Total Imports;Bln. Us-$;2006;0.102858766;UN Comtrade Database
AUS;PRT;Total Imports;Bln. Us-$;2007;0.145820343;UN Comtrade Database
AUS;PRT;Total Imports;Bln. Us-$;2008;0.138563272;UN Comtrade Database
AUS;PRT;Total Imports;Bln. Us-$;2009;0.096180244;UN Comtrade Database
AUS;PRT;Total Imports;Bln. Us-$;2010;0.118572942;UN Comtrade Database
AUS;PRT;Total Imports;Bln. Us-$;2011;0.152824632;UN Comtrade Database
AUS;PRT;Total Imports;Bln. Us-$;2012;0.161067266;UN Comtrade Database
AUS;ROU;Total Imports;Bln. Us-$;2000;0.005911005;UN Comtrade Database
AUS;ROU;Total Imports;Bln. Us-$;2001;0.006554216;UN Comtrade Database
AUS;ROU;Total Imports;Bln. Us-$;2002;0.007632938;UN Comtrade Database
AUS;ROU;Total Imports;Bln. Us-$;2003;0.013730477;UN Comtrade Database
AUS;ROU;Total Imports;Bln. Us-$;2004;0.022870549;UN Comtrade Database
AUS;ROU;Total Imports;Bln. Us-$;2005;0.025995823;UN Comtrade Database
AUS;ROU;Total Imports;Bln. Us-$;2006;0.020152901;UN Comtrade Database
AUS;ROU;Total Imports;Bln. Us-$;2007;0.033031348;UN Comtrade Database
AUS;ROU;Total Imports;Bln. Us-$;2008;0.066335996;UN Comtrade Database
AUS;ROU;Total Imports;Bln. Us-$;2009;0.041970983;UN Comtrade Database
AUS;ROU;Total Imports;Bln. Us-$;2010;0.044045834;UN Comtrade Database
AUS;ROU;Total Imports;Bln. Us-$;2011;0.067632216;UN Comtrade Database
AUS;ROU;Total Imports;Bln. Us-$;2012;0.070008315;UN Comtrade Database
AUS;RUS;Total Imports;Bln. Us-$;2000;0.015402861;UN Comtrade Database
AUS;RUS;Total Imports;Bln. Us-$;2001;0.011649465;UN Comtrade Database
AUS;RUS;Total Imports;Bln. Us-$;2002;0.024562455;UN Comtrade Database
AUS;RUS;Total Imports;Bln. Us-$;2003;0.025328247;UN Comtrade Database
AUS;RUS;Total Imports;Bln. Us-$;2004;0.043299721;UN Comtrade Database
AUS;RUS;Total Imports;Bln. Us-$;2005;0.076967486;UN Comtrade Database
AUS;RUS;Total Imports;Bln. Us-$;2006;0.048121542;UN Comtrade Database
AUS;RUS;Total Imports;Bln. Us-$;2007;0.104881679;UN Comtrade Database
AUS;RUS;Total Imports;Bln. Us-$;2008;0.508513835;UN Comtrade Database
AUS;RUS;Total Imports;Bln. Us-$;2009;0.28512894;UN Comtrade Database
AUS;RUS;Total Imports;Bln. Us-$;2010;0.332663232;UN Comtrade Database
AUS;RUS;Total Imports;Bln. Us-$;2011;1.032728844;UN Comtrade Database
AUS;RUS;Total Imports;Bln. Us-$;2012;0.895354399;UN Comtrade Database
AUS;SVK;Total Imports;Bln. Us-$;2000;0.006448063;UN Comtrade Database
AUS;SVK;Total Imports;Bln. Us-$;2001;0.00702214;UN Comtrade Database
AUS;SVK;Total Imports;Bln. Us-$;2002;0.006651052;UN Comtrade Database
AUS;SVK;Total Imports;Bln. Us-$;2003;0.012271297;UN Comtrade Database
AUS;SVK;Total Imports;Bln. Us-$;2004;0.016393512;UN Comtrade Database
AUS;SVK;Total Imports;Bln. Us-$;2005;0.018385144;UN Comtrade Database
AUS;SVK;Total Imports;Bln. Us-$;2006;0.033351742;UN Comtrade Database
AUS;SVK;Total Imports;Bln. Us-$;2007;0.112648947;UN Comtrade Database
AUS;SVK;Total Imports;Bln. Us-$;2008;0.17865526;UN Comtrade Database
AUS;SVK;Total Imports;Bln. Us-$;2009;0.087780604;UN Comtrade Database
AUS;SVK;Total Imports;Bln. Us-$;2010;0.138089317;UN Comtrade Database
AUS;SVK;Total Imports;Bln. Us-$;2011;0.168341296;UN Comtrade Database
AUS;SVK;Total Imports;Bln. Us-$;2012;0.23209695;UN Comtrade Database
AUS;SVN;Total Imports;Bln. Us-$;2000;0.024955151;UN Comtrade Database
AUS;SVN;Total Imports;Bln. Us-$;2001;0.022589004;UN Comtrade Database
AUS;SVN;Total Imports;Bln. Us-$;2002;0.027256668;UN Comtrade Database
AUS;SVN;Total Imports;Bln. Us-$;2003;0.036911454;UN Comtrade Database
AUS;SVN;Total Imports;Bln. Us-$;2004;0.039387529;UN Comtrade Database
AUS;SVN;Total Imports;Bln. Us-$;2005;0.045851033;UN Comtrade Database
AUS;SVN;Total Imports;Bln. Us-$;2006;0.044421631;UN Comtrade Database
AUS;SVN;Total Imports;Bln. Us-$;2007;0.045228125;UN Comtrade Database
AUS;SVN;Total Imports;Bln. Us-$;2008;0.04746921;UN Comtrade Database
AUS;SVN;Total Imports;Bln. Us-$;2009;0.031916804;UN Comtrade Database
AUS;SVN;Total Imports;Bln. Us-$;2010;0.041805443;UN Comtrade Database
AUS;SVN;Total Imports;Bln. Us-$;2011;0.056662588;UN Comtrade Database
AUS;SVN;Total Imports;Bln. Us-$;2012;0.063787534;UN Comtrade Database
AUS;SWE;Total Imports;Bln. Us-$;2000;0.940045117;UN Comtrade Database
AUS;SWE;Total Imports;Bln. Us-$;2001;0.791421248;UN Comtrade Database
AUS;SWE;Total Imports;Bln. Us-$;2002;0.946387437;UN Comtrade Database
AUS;SWE;Total Imports;Bln. Us-$;2003;1.173059643;UN Comtrade Database
AUS;SWE;Total Imports;Bln. Us-$;2004;1.324017119;UN Comtrade Database
AUS;SWE;Total Imports;Bln. Us-$;2005;1.581295672;UN Comtrade Database
AUS;SWE;Total Imports;Bln. Us-$;2006;1.889213109;UN Comtrade Database
AUS;SWE;Total Imports;Bln. Us-$;2007;1.937856507;UN Comtrade Database
AUS;SWE;Total Imports;Bln. Us-$;2008;2.203840304;UN Comtrade Database
AUS;SWE;Total Imports;Bln. Us-$;2009;1.697751474;UN Comtrade Database
AUS;SWE;Total Imports;Bln. Us-$;2010;1.96659531;UN Comtrade Database
AUS;SWE;Total Imports;Bln. Us-$;2011;2.585721502;UN Comtrade Database
AUS;SWE;Total Imports;Bln. Us-$;2012;2.508524734;UN Comtrade Database
AUS;TUR;Total Imports;Bln. Us-$;2000;0.083196833;UN Comtrade Database
AUS;TUR;Total Imports;Bln. Us-$;2001;0.089202956;UN Comtrade Database
AUS;TUR;Total Imports;Bln. Us-$;2002;0.11041577;UN Comtrade Database
AUS;TUR;Total Imports;Bln. Us-$;2003;0.151523949;UN Comtrade Database
AUS;TUR;Total Imports;Bln. Us-$;2004;0.24166612;UN Comtrade Database
AUS;TUR;Total Imports;Bln. Us-$;2005;0.267368645;UN Comtrade Database
AUS;TUR;Total Imports;Bln. Us-$;2006;0.308496284;UN Comtrade Database
AUS;TUR;Total Imports;Bln. Us-$;2007;0.326924533;UN Comtrade Database
AUS;TUR;Total Imports;Bln. Us-$;2008;0.401175516;UN Comtrade Database
AUS;TUR;Total Imports;Bln. Us-$;2009;0.37085093;UN Comtrade Database
AUS;TUR;Total Imports;Bln. Us-$;2010;0.436239443;UN Comtrade Database
AUS;TUR;Total Imports;Bln. Us-$;2011;0.478755303;UN Comtrade Database
AUS;TUR;Total Imports;Bln. Us-$;2012;0.541847438;UN Comtrade Database
AUS;USA;Total Imports;Bln. Us-$;2000;13.529197513;UN Comtrade Database
AUS;USA;Total Imports;Bln. Us-$;2001;11.131922096;UN Comtrade Database
AUS;USA;Total Imports;Bln. Us-$;2002;12.576733595;UN Comtrade Database
AUS;USA;Total Imports;Bln. Us-$;2003;13.561447452;UN Comtrade Database
AUS;USA;Total Imports;Bln. Us-$;2004;15.309549788;UN Comtrade Database
AUS;USA;Total Imports;Bln. Us-$;2005;16.553582434;UN Comtrade Database
AUS;USA;Total Imports;Bln. Us-$;2006;18.609468508;UN Comtrade Database
AUS;USA;Total Imports;Bln. Us-$;2007;20.00336769;UN Comtrade Database
AUS;USA;Total Imports;Bln. Us-$;2008;23.014490183;UN Comtrade Database
AUS;USA;Total Imports;Bln. Us-$;2009;18.005179039;UN Comtrade Database
AUS;USA;Total Imports;Bln. Us-$;2010;20.947055239;UN Comtrade Database
AUS;USA;Total Imports;Bln. Us-$;2011;26.797968729;UN Comtrade Database
AUS;USA;Total Imports;Bln. Us-$;2012;29.386824365;UN Comtrade Database
AUS;ZAF;Total Imports;Bln. Us-$;2000;0.493718294;UN Comtrade Database
AUS;ZAF;Total Imports;Bln. Us-$;2001;0.44421281;UN Comtrade Database
AUS;ZAF;Total Imports;Bln. Us-$;2002;0.526236342;UN Comtrade Database
AUS;ZAF;Total Imports;Bln. Us-$;2003;0.740503083;UN Comtrade Database
AUS;ZAF;Total Imports;Bln. Us-$;2004;0.919447716;UN Comtrade Database
AUS;ZAF;Total Imports;Bln. Us-$;2005;1.170493377;UN Comtrade Database
AUS;ZAF;Total Imports;Bln. Us-$;2006;1.190148125;UN Comtrade Database
AUS;ZAF;Total Imports;Bln. Us-$;2007;1.117898862;UN Comtrade Database
AUS;ZAF;Total Imports;Bln. Us-$;2008;1.349631548;UN Comtrade Database
AUS;ZAF;Total Imports;Bln. Us-$;2009;0.723144866;UN Comtrade Database
AUS;ZAF;Total Imports;Bln. Us-$;2010;0.990840621;UN Comtrade Database
AUS;ZAF;Total Imports;Bln. Us-$;2011;0.867847303;UN Comtrade Database
AUS;ZAF;Total Imports;Bln. Us-$;2012;0.904469315;UN Comtrade Database
AUT;ARG;Total Imports;Bln. Us-$;2000;0.016769959;UN Comtrade Database
AUT;ARG;Total Imports;Bln. Us-$;2001;0.022723968;UN Comtrade Database
AUT;ARG;Total Imports;Bln. Us-$;2002;0.051144079;UN Comtrade Database
AUT;ARG;Total Imports;Bln. Us-$;2003;0.092288932;UN Comtrade Database
AUT;ARG;Total Imports;Bln. Us-$;2004;0.103877742;UN Comtrade Database
AUT;ARG;Total Imports;Bln. Us-$;2005;0.127010814;UN Comtrade Database
AUT;ARG;Total Imports;Bln. Us-$;2006;0.160289545;UN Comtrade Database
AUT;ARG;Total Imports;Bln. Us-$;2007;0.208502136;UN Comtrade Database
AUT;ARG;Total Imports;Bln. Us-$;2008;0.208705728;UN Comtrade Database
AUT;ARG;Total Imports;Bln. Us-$;2009;0.150823464;UN Comtrade Database
AUT;ARG;Total Imports;Bln. Us-$;2010;0.170367883;UN Comtrade Database
AUT;ARG;Total Imports;Bln. Us-$;2011;0.203586287;UN Comtrade Database
AUT;ARG;Total Imports;Bln. Us-$;2012;0.172233664;UN Comtrade Database
AUT;AUS;Total Imports;Bln. Us-$;2000;0.029258966;UN Comtrade Database
AUT;AUS;Total Imports;Bln. Us-$;2001;0.044126847;UN Comtrade Database
AUT;AUS;Total Imports;Bln. Us-$;2002;0.040344583;UN Comtrade Database
AUT;AUS;Total Imports;Bln. Us-$;2003;0.053029551;UN Comtrade Database
AUT;AUS;Total Imports;Bln. Us-$;2004;0.070980683;UN Comtrade Database
AUT;AUS;Total Imports;Bln. Us-$;2005;0.07783922;UN Comtrade Database
AUT;AUS;Total Imports;Bln. Us-$;2006;0.103126447;UN Comtrade Database
AUT;AUS;Total Imports;Bln. Us-$;2007;0.138483749;UN Comtrade Database
AUT;AUS;Total Imports;Bln. Us-$;2008;0.111077845;UN Comtrade Database
AUT;AUS;Total Imports;Bln. Us-$;2009;0.072646308;UN Comtrade Database
AUT;AUS;Total Imports;Bln. Us-$;2010;0.068954146;UN Comtrade Database
AUT;AUS;Total Imports;Bln. Us-$;2011;0.111377566;UN Comtrade Database
AUT;AUS;Total Imports;Bln. Us-$;2012;0.084256585;UN Comtrade Database
AUT;BEL;Total Imports;Bln. Us-$;2000;1.256779062;UN Comtrade Database
AUT;BEL;Total Imports;Bln. Us-$;2001;1.351851089;UN Comtrade Database
AUT;BEL;Total Imports;Bln. Us-$;2002;1.423194965;UN Comtrade Database
AUT;BEL;Total Imports;Bln. Us-$;2003;1.59771409;UN Comtrade Database
AUT;BEL;Total Imports;Bln. Us-$;2004;1.872992497;UN Comtrade Database
AUT;BEL;Total Imports;Bln. Us-$;2005;1.910594749;UN Comtrade Database
AUT;BEL;Total Imports;Bln. Us-$;2006;2.251904055;UN Comtrade Database
AUT;BEL;Total Imports;Bln. Us-$;2007;2.628320925;UN Comtrade Database
AUT;BEL;Total Imports;Bln. Us-$;2008;2.878370739;UN Comtrade Database
AUT;BEL;Total Imports;Bln. Us-$;2009;2.179195526;UN Comtrade Database
AUT;BEL;Total Imports;Bln. Us-$;2010;2.426976824;UN Comtrade Database
AUT;BEL;Total Imports;Bln. Us-$;2011;2.865637092;UN Comtrade Database
AUT;BEL;Total Imports;Bln. Us-$;2012;2.531453431;UN Comtrade Database
AUT;BGR;Total Imports;Bln. Us-$;2000;0.077599272;UN Comtrade Database
AUT;BGR;Total Imports;Bln. Us-$;2001;0.100126292;UN Comtrade Database
AUT;BGR;Total Imports;Bln. Us-$;2002;0.112543815;UN Comtrade Database
AUT;BGR;Total Imports;Bln. Us-$;2003;0.17840853;UN Comtrade Database
AUT;BGR;Total Imports;Bln. Us-$;2004;0.251925324;UN Comtrade Database
AUT;BGR;Total Imports;Bln. Us-$;2005;0.292196706;UN Comtrade Database
AUT;BGR;Total Imports;Bln. Us-$;2006;0.371074532;UN Comtrade Database
AUT;BGR;Total Imports;Bln. Us-$;2007;0.351881812;UN Comtrade Database
AUT;BGR;Total Imports;Bln. Us-$;2008;0.461977212;UN Comtrade Database
AUT;BGR;Total Imports;Bln. Us-$;2009;0.328938739;UN Comtrade Database
AUT;BGR;Total Imports;Bln. Us-$;2010;0.426569894;UN Comtrade Database
AUT;BGR;Total Imports;Bln. Us-$;2011;0.540361953;UN Comtrade Database
AUT;BGR;Total Imports;Bln. Us-$;2012;0.479882924;UN Comtrade Database
AUT;BRA;Total Imports;Bln. Us-$;2000;0.224454619;UN Comtrade Database
AUT;BRA;Total Imports;Bln. Us-$;2001;0.177126816;UN Comtrade Database
AUT;BRA;Total Imports;Bln. Us-$;2002;0.169571308;UN Comtrade Database
AUT;BRA;Total Imports;Bln. Us-$;2003;0.205548881;UN Comtrade Database
AUT;BRA;Total Imports;Bln. Us-$;2004;0.360734963;UN Comtrade Database
AUT;BRA;Total Imports;Bln. Us-$;2005;0.373194051;UN Comtrade Database
AUT;BRA;Total Imports;Bln. Us-$;2006;0.459326391;UN Comtrade Database
AUT;BRA;Total Imports;Bln. Us-$;2007;0.604170694;UN Comtrade Database
AUT;BRA;Total Imports;Bln. Us-$;2008;0.71330741;UN Comtrade Database
AUT;BRA;Total Imports;Bln. Us-$;2009;0.557791236;UN Comtrade Database
AUT;BRA;Total Imports;Bln. Us-$;2010;0.667449489;UN Comtrade Database
AUT;BRA;Total Imports;Bln. Us-$;2011;0.831643939;UN Comtrade Database
AUT;BRA;Total Imports;Bln. Us-$;2012;0.373876584;UN Comtrade Database
AUT;CAN;Total Imports;Bln. Us-$;2000;0.465738139;UN Comtrade Database
AUT;CAN;Total Imports;Bln. Us-$;2001;0.347643098;UN Comtrade Database
AUT;CAN;Total Imports;Bln. Us-$;2002;0.305349251;UN Comtrade Database
AUT;CAN;Total Imports;Bln. Us-$;2003;0.369033558;UN Comtrade Database
AUT;CAN;Total Imports;Bln. Us-$;2004;0.360244305;UN Comtrade Database
AUT;CAN;Total Imports;Bln. Us-$;2005;0.491196215;UN Comtrade Database
AUT;CAN;Total Imports;Bln. Us-$;2006;0.466001432;UN Comtrade Database
AUT;CAN;Total Imports;Bln. Us-$;2007;0.640457688;UN Comtrade Database
AUT;CAN;Total Imports;Bln. Us-$;2008;0.604321674;UN Comtrade Database
AUT;CAN;Total Imports;Bln. Us-$;2009;0.44808679;UN Comtrade Database
AUT;CAN;Total Imports;Bln. Us-$;2010;0.479396722;UN Comtrade Database
AUT;CAN;Total Imports;Bln. Us-$;2011;0.481347369;UN Comtrade Database
AUT;CAN;Total Imports;Bln. Us-$;2012;0.430315916;UN Comtrade Database
AUT;CHE;Total Imports;Bln. Us-$;2000;2.1807291;UN Comtrade Database
AUT;CHE;Total Imports;Bln. Us-$;2001;2.355534523;UN Comtrade Database
AUT;CHE;Total Imports;Bln. Us-$;2002;2.483582991;UN Comtrade Database
AUT;CHE;Total Imports;Bln. Us-$;2003;3.863626683;UN Comtrade Database
AUT;CHE;Total Imports;Bln. Us-$;2004;3.464652372;UN Comtrade Database
AUT;CHE;Total Imports;Bln. Us-$;2005;4.156321686;UN Comtrade Database
AUT;CHE;Total Imports;Bln. Us-$;2006;4.560967329;UN Comtrade Database
AUT;CHE;Total Imports;Bln. Us-$;2007;6.492481114;UN Comtrade Database
AUT;CHE;Total Imports;Bln. Us-$;2008;7.703397527;UN Comtrade Database
AUT;CHE;Total Imports;Bln. Us-$;2009;8.118653556;UN Comtrade Database
AUT;CHE;Total Imports;Bln. Us-$;2010;8.138257608;UN Comtrade Database
AUT;CHE;Total Imports;Bln. Us-$;2011;10.055575299;UN Comtrade Database
AUT;CHE;Total Imports;Bln. Us-$;2012;9.02309507;UN Comtrade Database
AUT;CHL;Total Imports;Bln. Us-$;2000;0.034529221;UN Comtrade Database
AUT;CHL;Total Imports;Bln. Us-$;2001;0.050773275;UN Comtrade Database
AUT;CHL;Total Imports;Bln. Us-$;2002;0.036905809;UN Comtrade Database
AUT;CHL;Total Imports;Bln. Us-$;2003;0.04868757;UN Comtrade Database
AUT;CHL;Total Imports;Bln. Us-$;2004;0.093756901;UN Comtrade Database
AUT;CHL;Total Imports;Bln. Us-$;2005;0.198855964;UN Comtrade Database
AUT;CHL;Total Imports;Bln. Us-$;2006;0.193847517;UN Comtrade Database
AUT;CHL;Total Imports;Bln. Us-$;2007;0.23556701;UN Comtrade Database
AUT;CHL;Total Imports;Bln. Us-$;2008;0.267461545;UN Comtrade Database
AUT;CHL;Total Imports;Bln. Us-$;2009;0.094254272;UN Comtrade Database
AUT;CHL;Total Imports;Bln. Us-$;2010;0.158916874;UN Comtrade Database
AUT;CHL;Total Imports;Bln. Us-$;2011;0.189373359;UN Comtrade Database
AUT;CHL;Total Imports;Bln. Us-$;2012;0.163360308;UN Comtrade Database
AUT;CHN;Total Imports;Bln. Us-$;2000;1.141210526;UN Comtrade Database
AUT;CHN;Total Imports;Bln. Us-$;2001;1.217836433;UN Comtrade Database
AUT;CHN;Total Imports;Bln. Us-$;2002;1.326385273;UN Comtrade Database
AUT;CHN;Total Imports;Bln. Us-$;2003;2.022273259;UN Comtrade Database
AUT;CHN;Total Imports;Bln. Us-$;2004;2.74731902;UN Comtrade Database
AUT;CHN;Total Imports;Bln. Us-$;2005;3.705879437;UN Comtrade Database
AUT;CHN;Total Imports;Bln. Us-$;2006;4.707746489;UN Comtrade Database
AUT;CHN;Total Imports;Bln. Us-$;2007;6.262145064;UN Comtrade Database
AUT;CHN;Total Imports;Bln. Us-$;2008;7.318973882;UN Comtrade Database
AUT;CHN;Total Imports;Bln. Us-$;2009;6.236581429;UN Comtrade Database
AUT;CHN;Total Imports;Bln. Us-$;2010;7.191716699;UN Comtrade Database
AUT;CHN;Total Imports;Bln. Us-$;2011;8.899480099;UN Comtrade Database
AUT;CHN;Total Imports;Bln. Us-$;2012;8.577141564;UN Comtrade Database
AUT;CYP;Total Imports;Bln. Us-$;2000;0.004326715;UN Comtrade Database
AUT;CYP;Total Imports;Bln. Us-$;2001;0.007312811;UN Comtrade Database
AUT;CYP;Total Imports;Bln. Us-$;2002;0.004964313;UN Comtrade Database
AUT;CYP;Total Imports;Bln. Us-$;2003;0.005441072;UN Comtrade Database
AUT;CYP;Total Imports;Bln. Us-$;2004;0.011876761;UN Comtrade Database
AUT;CYP;Total Imports;Bln. Us-$;2005;0.016952087;UN Comtrade Database
AUT;CYP;Total Imports;Bln. Us-$;2006;0.012169811;UN Comtrade Database
AUT;CYP;Total Imports;Bln. Us-$;2007;0.015850371;UN Comtrade Database
AUT;CYP;Total Imports;Bln. Us-$;2008;0.016023631;UN Comtrade Database
AUT;CYP;Total Imports;Bln. Us-$;2009;0.047632748;UN Comtrade Database
AUT;CYP;Total Imports;Bln. Us-$;2010;0.047351706;UN Comtrade Database
AUT;CYP;Total Imports;Bln. Us-$;2011;0.108604416;UN Comtrade Database
AUT;CYP;Total Imports;Bln. Us-$;2012;0.020731448;UN Comtrade Database
AUT;CZE;Total Imports;Bln. Us-$;2000;1.766281778;UN Comtrade Database
AUT;CZE;Total Imports;Bln. Us-$;2001;1.898090402;UN Comtrade Database
AUT;CZE;Total Imports;Bln. Us-$;2002;2.110867496;UN Comtrade Database
AUT;CZE;Total Imports;Bln. Us-$;2003;2.975811948;UN Comtrade Database
AUT;CZE;Total Imports;Bln. Us-$;2004;3.509507701;UN Comtrade Database
